address,block,countyfp,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res,FDA_match,id,FDA_dist_miles,FDA_coord,Niel_id,TDLinx Store Code,File Date,Store Status Indicator,bizname,Store Number,paddress1,pcity,pstate,pzip,Store Place Name,Store State FIPS Code ,Store County FIPS Code ,Store Country Name,Trade Channel Code,Sub-Channel Code,Number of Stores/Outlets Code,Chain Indicator,Area Code,Phone Number,Store Volume ,Weekly Volume (000s),Area of Selling Space ,Full Time Employee Equivalents,Number of Checkouts,TDLinx Account Code for the Owner/Company,Retail Family Code for the Owner/Company,Owner Name,Owner City,Owner State ,Owner State FIPS Code,Owner County FIPS Code,TDLinx Account Code for the Marketing Group ,Marketing Group Name,Non-Corporate Owned,paddress2,FDA_id
"103 Rooseveltown Rd, Hogansburg, NY, 13655",1030.0,33.0,44.97714600000001,-74.71505,True,Exact,"103 ROOSEVELTOWN RD, HOGANSBURG, NY, 13655",L,36.0,639214197.0,940000.0,Census,POINT (-74.71505000000001 44.97714600000001),True,St. Regis Mohawk,St. Regis Mohawk Reservation,True,,5696.802758466976,GEOMETRYCOLLECTION EMPTY,1772377.0,1772377,20181116,O-Open Store,KEEGANS TOBACCO SHOP,,103 ROOSEVELTOWN RD,HOGANSBURG,NY,13655,Hogansburg,36,33,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,518.0,3584463.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,1125.0
"702 Broad St, Salamanca, NY, 14779",6007.0,9.0,42.159237,-78.74176999999997,True,Exact,"702 BROAD ST, SALAMANCA, NY, 14779",R,36.0,122025276.0,940300.0,Census,POINT (-78.74176999999997 42.159237),True,Allegany,Allegany Reservation,True,,0.06291257981796916,GEOMETRYCOLLECTION EMPTY,1625202.0,1625202,20181116,O-Open Store,SENEKA SMOKE SHOP,,702 BROAD ST,SALAMANCA,NY,14779,Salamanca,36,9,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,716.0,9450576.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,1149.0
"1225 N Main St, Las Vegas, NV, 89101",2002.0,3.0,36.185226,-115.13752,True,Non_Exact,"1225 N MAIN ST, LAS VEGAS, NV, 89101",L,32.0,201936594.0,401.0,Census,POINT (-115.13752 36.185226),True,Las Vegas,Las Vegas Indian Colony,True,,0.10985662873749218,GEOMETRYCOLLECTION EMPTY,744050.0,744050,20181116,O-Open Store,PAIUTE MINI MART,,1225 N MAIN ST,LAS VEGAS,NV,89101,Las Vegas,32,3,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,702.0,3876433.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,1051.0
"318 Main St, Kamiah, ID, 83536",,,46.2283211,-116.02837759999998,True,ROOFTOP,,,,,,Google,POINT (-116.0283776 46.2283211),True,Nez Perce,Nez Perce Reservation,True,,0.04264297610715036,GEOMETRYCOLLECTION EMPTY,1804190.0,1804190,20181116,O-Open Store,KAMIAH DRUG,,318 MAIN ST,KAMIAH,ID,83536,Kamiah,16,61,USA,03-Drug,3-Conventional Drug,A-1 Store,I-Independent Store,208.0,9352301.0,"03-$1,000,001 to $1,500,000",20,7,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,478.0
"44 Frontier Dr, Cherokee, NC, 28719",,,35.4690709,-83.30667,True,ROOFTOP,,,,,,Google,POINT (-83.30667 35.4690709),True,Eastern Cherokee,Eastern Cherokee Reservation,True,,1.9523148471886889,GEOMETRYCOLLECTION EMPTY,7482941.0,7482941,20181116,O-Open Store,RICK SMOKE SHOP,,44 FRONTIER DR,CHEROKEE,NC,28719,Cherokee,37,99,USA,04-Cigarette Outlet,4-Conventional Cigarette Outlet,A-1 Store,I-Independent Store,828.0,4973556.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,819.0
"334 Main St, New Town, ND, 58763",2059.0,61.0,47.979668,-102.48715,True,Exact,"334 MAIN ST, NEW TOWN, ND, 58763",L,38.0,200598157.0,940400.0,Census,POINT (-102.48715 47.979668),True,Fort Berthold,Fort Berthold Reservation,True,,0.020398911673242204,GEOMETRYCOLLECTION EMPTY,2016007.0,2016007,20181116,O-Open Store,LARSEN SERVICE DRUG,1103,334 MAIN ST,NEW TOWN,ND,58763,New Town,38,61,USA,03-Drug,3-Conventional Drug,A-1 Store,I-Independent Store,701.0,6272410.0,"05-$2,000,001 to $4,000,000",60,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,844.0
"1130 Michigan Ave, Orofino, ID, 83544",4006.0,35.0,46.4837,-116.24231,True,Exact,"1130 MICHIGAN AVE, OROFINO, ID, 83544",L,16.0,637450009.0,940000.0,Census,POINT (-116.24231 46.4837),True,Nez Perce,Nez Perce Reservation,True,,0.02365824328901841,GEOMETRYCOLLECTION EMPTY,111278.0,111278,20181116,O-Open Store,GLENWOOD IGA MARKET,,1130 MICHIGAN AVE,OROFINO,ID,83544,Orofino,16,35,USA,05-Grocery,5-Supermarket-Conventional,B-2-3 Stores,C-Chain Store,208.0,4763011.0,"05-$2,000,001 to $4,000,000",50,13,35,4,999999,99999,Independent,,,,,85104,IGA,Y,,487.0
"117 Hwy 249, Fort Thompson, SD, 57339",,,44.0684281,-99.4371455,True,ROOFTOP,,,,,,Google,POINT (-99.4371455 44.0684281),True,Crow Creek,Crow Creek Reservation,True,,0.2429593829578372,GEOMETRYCOLLECTION EMPTY,80340.0,80340,20181116,O-Open Store,LYNNS DAKOTAMART,,117 HWY 249,FORT THOMPSON,SD,57339,Fort Thompson,46,15,USA,05-Grocery,5-Supermarket-Conventional,E-11-25 Stores,C-Chain Store,605.0,2452292.0,"07-$6,000,001 to $8,000,000",150,4,12,3,11901,24080,Lynns Inc,Rapid City,SD,46.0,103.0,162469,Lynns Dakotamart,N,,1512.0
"369 Main St, New Town, ND, 58763",,,47.9796505,-102.4849521,True,ROOFTOP,,,,,,Google,POINT (-102.4849521 47.9796505),True,Fort Berthold,Fort Berthold Reservation,True,,0.057772337724601865,GEOMETRYCOLLECTION EMPTY,80903.0,80903,20181116,O-Open Store,KENNBECKS JACK & JILL,,369 MAIN ST,NEW TOWN,ND,58763,New Town,38,61,USA,05-Grocery,5-Supermarket-Conventional,A-1 Store,C-Chain Store,701.0,6274424.0,"05-$2,000,001 to $4,000,000",50,6,10,3,999999,99999,Independent,,,,,154202,Jack & Jill,Y,,843.0
"2405 N 14th St, Ponca City, OK, 74601",,,36.732859499999996,-97.06555809999999,True,ROOFTOP,,,,,,Google,POINT (-97.06555809999999 36.7328595),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA,True,,8.514436270633889,GEOMETRYCOLLECTION EMPTY,339884.0,339884,20181116,O-Open Store,PONCA CITY DISCOUNT FOODS,19,2405 N 14TH ST,PONCA CITY,OK,74601,Ponca City,40,71,USA,05-Grocery,5-Supermarket-Conventional,G-51-100 Stores,C-Chain Store,580.0,7653445.0,"08-$8,000,001 to $12,000,000",175,34,46,9,197496,31070,RPCS Inc,Rogersville,MO,29.0,77.0,555555,No Group Assignment,N,,1392.0
"223 Main St, Hot Springs, MT, 59845",2305.0,89.0,47.608463,-114.67021000000001,True,Exact,"223 MAIN ST, HOT SPRINGS, MT, 59845",L,30.0,204459506.0,940300.0,Census,POINT (-114.67021 47.608463),True,Flathead,Flathead Reservation,True,,0.05519984058418631,GEOMETRYCOLLECTION EMPTY,7423233.0,7423233,20181116,O-Open Store,BUCKS GROCERY,,223 MAIN ST,HOT SPRINGS,MT,59845,Hot Springs,30,89,USA,05-Grocery,4-Superette,A-1 Store,I-Independent Store,406.0,7412125.0,"03-$1,000,001 to $1,500,000",28,2,7,2,999999,99999,Independent,,,,,555555,No Group Assignment,N,,774.0
"535 Goddard Ave, Ignacio, CO, 81137",,,37.115606299999996,-107.6335781,True,ROOFTOP,,,,,,Google,POINT (-107.6335781 37.1156063),True,Southern Ute,Southern Ute Reservation,True,,0.009851480835473072,GEOMETRYCOLLECTION EMPTY,110545.0,110545,20181116,O-Open Store,FARMERS FRESH MARKET & DELI,,535 GODDARD AVE,IGNACIO,CO,81137,Ignacio,8,67,USA,05-Grocery,5-Supermarket-Conventional,A-1 Store,I-Independent Store,970.0,5634400.0,"06-$4,000,001 to $6,000,000",90,9,21,4,999999,99999,Independent,,,,,555555,No Group Assignment,N,,377.0
"213 Main St, McLaughlin, SD, 57642",1068.0,31.0,45.814365,-100.81069000000001,True,Non_Exact,"213 MAIN ST, MC LAUGHLIN, SD, 57642",L,46.0,197306352.0,941100.0,Census,POINT (-100.81069 45.814365),True,Standing Rock,Standing Rock Reservation,True,,0.07568369922740228,GEOMETRYCOLLECTION EMPTY,332641.0,332641,20181116,O-Open Store,MOSERS MAIN STREET MARKET,,213 MAIN ST,MCLAUGHLIN,SD,57642,McLaughlin,46,31,USA,05-Grocery,4-Superette,A-1 Store,I-Independent Store,605.0,8234405.0,"03-$1,000,001 to $1,500,000",24,4,7,2,999999,99999,Independent,,,,,555555,No Group Assignment,N,,1600.0
"218 College Ave, Orofino, ID, 83544",,,46.479091499999996,-116.2531487,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-116.2531487 46.4790915),True,Nez Perce,Nez Perce Reservation,True,,0.014865899218756648,GEOMETRYCOLLECTION EMPTY,308304.0,308304,20181116,O-Open Store,FRONTIER FOODS,,218 COLLEGE AVE,OROFINO,ID,83544,Orofino,16,35,USA,05-Grocery,4-Superette,A-1 Store,I-Independent Store,208.0,4765215.0,"04-$1,500,001 to $2,000,000",32,5,9,1,999999,99999,Independent,,,,,555555,No Group Assignment,N,,485.0
"501 Old Abe Rd, Lac du Flambeau, WI, 54538",1258.0,125.0,45.97316,-89.89246999999996,True,Non_Exact,"501 OLD ABE RD, LAC DU FLAMBEAU, WI, 54538",R,55.0,165546012.0,940000.0,Census,POINT (-89.89246999999996 45.97316),True,Lac du Flambeau,Lac du Flambeau Reservation,True,,0.19463192695578485,GEOMETRYCOLLECTION EMPTY,533298.0,533298,20181116,O-Open Store,LDF COUNTRY MARKET,,501 OLD ABE RD,LAC DU FLAMBEAU,WI,54538,Lac du Flambeau,55,125,USA,05-Grocery,5-Supermarket-Conventional,A-1 Store,I-Independent Store,715.0,5883447.0,"08-$8,000,001 to $12,000,000",175,14,21,7,999999,99999,Independent,,,,,555555,No Group Assignment,N,,1880.0
"122 Main St, Walthill, NE, 68067",2058.0,173.0,42.148373,-96.48601,True,Exact,"122 MAIN ST, WALTHILL, NE, 68067",L,31.0,193826659.0,940100.0,Census,POINT (-96.48600999999999 42.148373),True,Omaha,Omaha Reservation,True,,0.0031855134040269916,GEOMETRYCOLLECTION EMPTY,390666.0,390666,20181116,O-Open Store,HERITAGE FOOD TOWN,147,122 MAIN ST,WALTHILL,NE,68067,Walthill,31,173,USA,05-Grocery,5-Supermarket-Conventional,D-6-10 Stores,C-Chain Store,402.0,8465511.0,"05-$2,000,001 to $4,000,000",40,1,7,2,402775,1647,Ho Chunk Inc/Gro Div,Winnebago,NE,31.0,173.0,555555,No Group Assignment,N,,873.0
"112 Yates St, Fort Yates, ND, 58538",,,46.088328600000004,-100.62885940000001,True,ROOFTOP,,,,,,Google,POINT (-100.6288594 46.0883286),True,Standing Rock,Standing Rock Reservation,True,,0.011302188926816377,GEOMETRYCOLLECTION EMPTY,80821.0,80821,20181116,O-Open Store,WHITE BUFFALO,,112 YATES ST,FORT YATES,ND,58538,Fort Yates,38,85,USA,05-Grocery,5-Supermarket-Conventional,A-1 Store,I-Independent Store,701.0,8543423.0,"05-$2,000,001 to $4,000,000",40,10,22,3,999999,99999,Independent,,,,,555555,No Group Assignment,N,,841.0
"45000 Pechanga Pkwy, Temecula, CA, 92592",,,33.4560541,-117.1067437,True,ROOFTOP,,,,,,Google,POINT (-117.1067437 33.4560541),True,Pechanga,Pechanga Reservation,True,,0.2671764699229451,GEOMETRYCOLLECTION EMPTY,7502113.0,7502113,20181116,O-Open Store,PECHANGA SERVICE STATION,,45000 PECHANGA PKWY,TEMECULA,CA,92592,Temecula,6,65,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,I-Independent Store,,,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,334.0
"116 N Main St, Saint Ignatius, MT, 59865",,,47.319271,-114.09623090000001,True,ROOFTOP,,,,,,Google,POINT (-114.0962309 47.319271),True,Flathead,Flathead Reservation,True,,0.08666000660798437,GEOMETRYCOLLECTION EMPTY,81473.0,81473,20181116,O-Open Store,RODS HARVEST FOODS,,116 N MAIN ST,SAINT IGNATIUS,MT,59865,Saint Ignatius,30,47,USA,05-Grocery,5-Supermarket-Conventional,D-6-10 Stores,C-Chain Store,406.0,7454275.0,"05-$2,000,001 to $4,000,000",60,18,17,3,42657,25665,Moodys Market Inc,Polson,MT,30.0,47.0,206983,Harvest Foods,Y,,797.0
"545 Broad St, Salamanca, NY, 14779",6046.0,9.0,42.15821500000001,-78.73566,True,Exact,"545 BROAD ST, SALAMANCA, NY, 14779",L,36.0,638552860.0,940300.0,Census,POINT (-78.73566 42.15821500000001),True,Allegany,Allegany Reservation,True,,0.003248520187790833,GEOMETRYCOLLECTION EMPTY,18636.0,18636,20181116,O-Open Store,SANDERS PARKVIEW,780,545 BROAD ST,SALAMANCA,NY,14779,Salamanca,36,9,USA,05-Grocery,5-Supermarket-Conventional,D-6-10 Stores,C-Chain Store,716.0,9452731.0,"07-$6,000,001 to $8,000,000",150,20,58,8,89153,27310,Olean Retail Grocery CoOp/Retail,Olean,NY,36.0,9.0,555555,No Group Assignment,N,,1143.0
"8001 E Mckellips Rd, Scottsdale, AZ, 85257",,,33.4506126,-111.90841999999999,True,ROOFTOP,,,,,,Google,POINT (-111.90842 33.4506126),True,Salt River,Salt River Reservation,True,,0.04202958413609783,GEOMETRYCOLLECTION EMPTY,1634557.0,1634557,20181116,O-Open Store,ON AUK MOR,2,8001 E MCKELLIPS RD,SCOTTSDALE,AZ,85257,Scottsdale,4,13,USA,07-Convenience Store,1-Gas Station/Kiosk,D-6-10 Stores,C-Chain Store,480.0,9490971.0,,0,0,0,0,402793,24270,On Auk Mor/Fuel Division,Scottsdale,AZ,4.0,13.0,555555,No Group Assignment,N,,159.0
"101 Central Ave, Salamanca, NY, 14779",3014.0,9.0,42.16064,-78.695915,True,Exact,"101 CENTRAL AVE, SALAMANCA, NY, 14779",L,36.0,122025267.0,940300.0,Census,POINT (-78.695915 42.16064),True,Allegany,Allegany Reservation,True,,0.045967477718834644,GEOMETRYCOLLECTION EMPTY,1535163.0,1535163,20181116,O-Open Store,ANTONES GAS,1,101 CENTRAL AVE,SALAMANCA,NY,14779,Salamanca,36,9,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,I-Independent Store,716.0,9452472.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,1132.0
"1800 Golden Acorn Way, Campo, CA, 91906",,,32.7022714,-116.3548239,True,ROOFTOP,,,,,,Google,POINT (-116.3548239 32.7022714),True,Campo,Campo Indian Reservation,True,,0.03543533932742116,GEOMETRYCOLLECTION EMPTY,2225946.0,2225946,20181116,O-Open Store,GOLDEN ACORN QUICK CENTER,,1800 GOLDEN ACORN WAY,CAMPO,CA,91906,Campo,6,73,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,619.0,9386000.0,"05-$2,000,001 to $4,000,000",50,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,270.0
"216 W Riverside Dr, Parker, AZ, 85344",2038.0,12.0,34.15381,-114.281,True,Exact,"216 RIVERSIDE DR, PARKER, AZ, 85344",L,4.0,129736030.0,940200.0,Census,POINT (-114.281 34.15381),True,Colorado River,Colorado River Indian Reservation,True,,0.008333882102986016,GEOMETRYCOLLECTION EMPTY,682396.0,682396,20181116,O-Open Store,USA GAS,,216 W RIVERSIDE DR,PARKER,AZ,85344,Parker,4,12,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,928.0,6695595.0,"04-$1,500,001 to $2,000,000",35,2,0,0,999999,99999,Independent,,,,,194848,USA Gas,Y,,151.0
"1516 S California Ave, Parker, AZ, 85344",1111.0,12.0,34.145206,-114.28596999999999,True,Non_Exact,"1516 S CALIFORNIA AVE, PARKER, AZ, 85344",L,4.0,129602995.0,940200.0,Census,POINT (-114.28597 34.145206),True,Colorado River,Colorado River Indian Reservation,True,,5.583220439867392,GEOMETRYCOLLECTION EMPTY,302671.0,302671,20181116,O-Open Store,CIRCLE K,1483,1516 S CALIFORNIA AVE,PARKER,AZ,85344,Parker,4,12,USA,07-Convenience Store,7-Conventional Convenience,K-501+ Stores,C-Chain Store,928.0,6695444.0,"04-$1,500,001 to $2,000,000",30,3,0,0,202682,1917,Circle K/AZ Region Div 3120,Tempe,AZ,4.0,13.0,95622,Circle K,N,,68.0
"10180 N Fort Mcdowell Rd, Fort McDowell, AZ, 85264",1055.0,13.0,33.579426,-111.67772,True,Non_Exact,"10180 N FORT MCDOWELL RD, FORT MCDOWELL, AZ, 85264",L,4.0,642857910.0,941200.0,Census,POINT (-111.67772 33.579426),True,Fort McDowell Yavapai Nation,Fort McDowell Yavapai Nation Reservation,True,,0.02254098369473315,GEOMETRYCOLLECTION EMPTY,689942.0,689942,20181116,O-Open Store,BAJA GAS STATION,,10180 N FORT MCDOWELL RD,FORT MCDOWELL,AZ,85264,Fort McDowell,4,13,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,480.0,8373506.0,"05-$2,000,001 to $4,000,000",40,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,44.0
"2293 Saunders Settlement Rd, Sanborn, NY, 14132",2007.0,63.0,43.143238000000004,-78.922775,True,Exact,"2293 SAUNDERS SETTLEMENT RD, SANBORN, NY, 14132",L,36.0,48688073.0,940001.0,Census,POINT (-78.922775 43.143238),True,Tuscarora Nation,Tuscarora Nation Reservation,True,,1.805932171215141,GEOMETRYCOLLECTION EMPTY,1915361.0,1915361,20181116,O-Open Store,SMOKIN JOES GAS STATION,7,2293 SAUNDERS SETTLEMENT RD,SANBORN,NY,14132,Sanborn,36,63,USA,07-Convenience Store,1-Gas Station/Kiosk,D-6-10 Stores,C-Chain Store,716.0,2970251.0,,0,0,0,0,401799,323,Smokin Joes Gas Station,Sanborn,NY,36.0,63.0,401856,Smokin Joes Gas Station,N,,1179.0
"2323 Saunders Settlement Rd, Sanborn, NY, 14132",2007.0,63.0,43.143253,-78.92184,True,Exact,"2323 SAUNDERS SETTLEMENT RD, SANBORN, NY, 14132",L,36.0,48688073.0,940001.0,Census,POINT (-78.92184 43.143253),True,Tuscarora Nation,Tuscarora Nation Reservation,True,,1.78975154967402,GEOMETRYCOLLECTION EMPTY,7391394.0,7391394,20181116,O-Open Store,SMOKIN JOES GAS STATION,2,2323 SAUNDERS SETTLEMENT RD,SANBORN,NY,14132,Sanborn,36,63,USA,07-Convenience Store,1-Gas Station/Kiosk,D-6-10 Stores,C-Chain Store,,,,0,0,0,0,401799,323,Smokin Joes Gas Station,Sanborn,NY,36.0,63.0,401856,Smokin Joes Gas Station,N,,1179.0
"921 S California Ave, Parker, AZ, 85344",2146.0,12.0,34.151077,-114.28958,True,Non_Exact,"921 S CALIFORNIA AVE, PARKER, AZ, 85344",R,4.0,129736081.0,940200.0,Census,POINT (-114.28958 34.151077),True,Colorado River,Colorado River Indian Reservation,True,,0.09527437203625581,GEOMETRYCOLLECTION EMPTY,2153665.0,2153665,20181116,O-Open Store,TERRIBLE HERBST,258,921 S CALIFORNIA AVE,PARKER,AZ,85344,Parker,4,12,USA,07-Convenience Store,7-Conventional Convenience,H-101-200 Stores,C-Chain Store,928.0,6695856.0,"02-$500,001 to $1,000,000",15,2,0,0,81560,35707,Terrible Herbst Inc,Las Vegas,NV,32.0,3.0,161086,Terrible Herbst,N,,19.0
"11979 S Western Blvd, Irving, NY, 14081",,,42.568904700000004,-79.1021868,True,ROOFTOP,,,,,,Google,POINT (-79.1021868 42.5689047),True,Cattaraugus,Cattaraugus Reservation,True,,5868.0062932188075,GEOMETRYCOLLECTION EMPTY,675797.0,675797,20181116,O-Open Store,SENECA HAWK GAS,,11979 S WESTERN BLVD,IRVING,NY,14081,Irving,36,29,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,I-Independent Store,716.0,9344219.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,1186.0
"1001 S Fiesta Ave, Parker, AZ, 85344",1005.0,12.0,34.15191,-114.28513999999998,True,Non_Exact,"1001 S FIESTA AVE, PARKER, AZ, 85344",R,4.0,129602847.0,940200.0,Census,POINT (-114.28514 34.15191),True,Colorado River,Colorado River Indian Reservation,True,,12.979999999621128,GEOMETRYCOLLECTION EMPTY,277447.0,277447,20181116,O-Open Store,WOODYS FOOD STORE,107,1001 S FIESTA AVE,PARKER,AZ,85344,Parker,4,12,USA,07-Convenience Store,7-Conventional Convenience,E-11-25 Stores,C-Chain Store,928.0,6698792.0,"05-$2,000,001 to $4,000,000",40,2,0,0,27403,63040,Woodys Enterprises Ltd,Wickenburg,AZ,4.0,13.0,170211,Woodys Food Store,N,,18.0
"1 Main St, Whiteriver, AZ, 85941",,,33.82422879999999,-109.97905379999999,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.9790538 33.82422879999999),True,Fort Apache,Fort Apache Reservation,True,,1.3331479683971912,GEOMETRYCOLLECTION EMPTY,619570.0,619570,20181116,O-Open Store,H MARKET,,1 MAIN ST,WHITERIVER,AZ,85941,Whiteriver,4,17,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,928.0,3384713.0,"06-$4,000,001 to $6,000,000",80,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,91.0
"2750 N Sierra Hwy, Bishop, CA, 93514",,,37.37557260000001,-118.42726709999998,True,ROOFTOP,,,,,,Google,POINT (-118.4272671 37.37557260000001),True,Bishop,Bishop Reservation,True,,0.2880605085695094,GEOMETRYCOLLECTION EMPTY,1597174.0,1597174,20181116,O-Open Store,BISHOP PAIUTE GAS,,2750 N SIERRA HWY,BISHOP,CA,93514,Bishop,6,27,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,760.0,8721224.0,"03-$1,000,001 to $1,500,000",20,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,328.0
"1054C Barona Rd, Lakeside, CA, 92040",1054.0,73.0,32.935066,-116.86833999999999,True,Exact,"1054 BARONA RD, LAKESIDE, CA, 92040",L,6.0,195332185.0,16902.0,Census,POINT (-116.86834 32.935066),True,Barona,Barona Reservation,True,,1.9002823190415032,GEOMETRYCOLLECTION EMPTY,1430931.0,1430931,20181116,O-Open Store,BARONA STATION,,1054C BARONA RD,LAKESIDE,CA,92040,Lakeside,6,73,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,619.0,4430592.0,"05-$2,000,001 to $4,000,000",60,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,272.0
"1001 S California Ave, Parker, AZ, 85344",1010.0,12.0,34.150227,-114.289055,True,Non_Exact,"1001 S CALIFORNIA AVE, PARKER, AZ, 85344",R,4.0,129602889.0,940200.0,Census,POINT (-114.289055 34.150227),True,Colorado River,Colorado River Indian Reservation,True,,0.036689218050014606,GEOMETRYCOLLECTION EMPTY,931057.0,931057,20181116,O-Open Store,TERRIBLE HERBST,201,1001 S CALIFORNIA AVE,PARKER,AZ,85344,Parker,4,12,USA,07-Convenience Store,7-Conventional Convenience,H-101-200 Stores,C-Chain Store,928.0,6696605.0,"02-$500,001 to $1,000,000",15,2,0,0,81560,35707,Terrible Herbst Inc,Las Vegas,NV,32.0,3.0,161086,Terrible Herbst,N,,19.0
